"Tabela 3175 - População residente, por cor ou raça, segundo a situação do domicílio, o sexo e a idade"
"Variável - População residente (Pessoas)"
"Unidade da Federação";"Sexo";"Idade";"Ano";"Cor ou raça";"Situação do domicílio";""
"Rio Grande do Norte";"Homens";"31 anos";"2010";"Sem declaração";"Rural";"11"
"Rio Grande do Norte";"Homens";"32 anos";"2010";"Branca";"Urbana";"7912"
"Rio Grande do Norte";"Homens";"32 anos";"2010";"Branca";"Rural";"1705"
"Rio Grande do Norte";"Homens";"32 anos";"2010";"Preta";"Urbana";"1332"
"Rio Grande do Norte";"Homens";"32 anos";"2010";"Preta";"Rural";"291"
"Rio Grande do Norte";"Homens";"32 anos";"2010";"Amarela";"Urbana";"185"
"Rio Grande do Norte";"Homens";"32 anos";"2010";"Amarela";"Rural";"46"
"Rio Grande do Norte";"Homens";"32 anos";"2010";"Parda";"Urbana";"9994"
"Rio Grande do Norte";"Homens";"32 anos";"2010";"Parda";"Rural";"3214"
"Rio Grande do Norte";"Homens";"32 anos";"2010";"Indígena";"Urbana";"22"
"Rio Grande do Norte";"Homens";"32 anos";"2010";"Indígena";"Rural";"1"
"Rio Grande do Norte";"Homens";"32 anos";"2010";"Sem declaração";"Urbana";"-"
"Rio Grande do Norte";"Homens";"32 anos";"2010";"Sem declaração";"Rural";"8"
"Rio Grande do Norte";"Homens";"33 anos";"2010";"Branca";"Urbana";"7491"
"Rio Grande do Norte";"Homens";"33 anos";"2010";"Branca";"Rural";"1665"
"Rio Grande do Norte";"Homens";"33 anos";"2010";"Preta";"Urbana";"1312"
"Rio Grande do Norte";"Homens";"33 anos";"2010";"Preta";"Rural";"296"
"Rio Grande do Norte";"Homens";"33 anos";"2010";"Amarela";"Urbana";"167"
"Rio Grande do Norte";"Homens";"33 anos";"2010";"Amarela";"Rural";"47"
"Rio Grande do Norte";"Homens";"33 anos";"2010";"Parda";"Urbana";"9619"
"Rio Grande do Norte";"Homens";"33 anos";"2010";"Parda";"Rural";"3007"
"Rio Grande do Norte";"Homens";"33 anos";"2010";"Indígena";"Urbana";"14"
"Rio Grande do Norte";"Homens";"33 anos";"2010";"Indígena";"Rural";"5"
"Rio Grande do Norte";"Homens";"33 anos";"2010";"Sem declaração";"Urbana";"-"
"Rio Grande do Norte";"Homens";"33 anos";"2010";"Sem declaração";"Rural";"11"
"Rio Grande do Norte";"Homens";"34 anos";"2010";"Branca";"Urbana";"7076"
"Rio Grande do Norte";"Homens";"34 anos";"2010";"Branca";"Rural";"1524"
"Rio Grande do Norte";"Homens";"34 anos";"2010";"Preta";"Urbana";"1352"
"Rio Grande do Norte";"Homens";"34 anos";"2010";"Preta";"Rural";"286"
"Rio Grande do Norte";"Homens";"34 anos";"2010";"Amarela";"Urbana";"140"
"Rio Grande do Norte";"Homens";"34 anos";"2010";"Amarela";"Rural";"29"
"Rio Grande do Norte";"Homens";"34 anos";"2010";"Parda";"Urbana";"9057"
"Rio Grande do Norte";"Homens";"34 anos";"2010";"Parda";"Rural";"3169"
"Rio Grande do Norte";"Homens";"34 anos";"2010";"Indígena";"Urbana";"15"
"Rio Grande do Norte";"Homens";"34 anos";"2010";"Indígena";"Rural";"4"
"Rio Grande do Norte";"Homens";"34 anos";"2010";"Sem declaração";"Urbana";"-"
"Rio Grande do Norte";"Homens";"34 anos";"2010";"Sem declaração";"Rural";"11"
"Rio Grande do Norte";"Homens";"35 anos";"2010";"Branca";"Urbana";"7262"
"Rio Grande do Norte";"Homens";"35 anos";"2010";"Branca";"Rural";"1662"
"Rio Grande do Norte";"Homens";"35 anos";"2010";"Preta";"Urbana";"1256"
"Rio Grande do Norte";"Homens";"35 anos";"2010";"Preta";"Rural";"326"
"Rio Grande do Norte";"Homens";"35 anos";"2010";"Amarela";"Urbana";"162"
"Rio Grande do Norte";"Homens";"35 anos";"2010";"Amarela";"Rural";"42"
"Rio Grande do Norte";"Homens";"35 anos";"2010";"Parda";"Urbana";"9576"
"Rio Grande do Norte";"Homens";"35 anos";"2010";"Parda";"Rural";"3275"
"Rio Grande do Norte";"Homens";"35 anos";"2010";"Indígena";"Urbana";"15"
"Rio Grande do Norte";"Homens";"35 anos";"2010";"Indígena";"Rural";"5"
"Rio Grande do Norte";"Homens";"35 anos";"2010";"Sem declaração";"Urbana";"-"
"Rio Grande do Norte";"Homens";"35 anos";"2010";"Sem declaração";"Rural";"11"
"Rio Grande do Norte";"Homens";"36 anos";"2010";"Branca";"Urbana";"6947"
"Rio Grande do Norte";"Homens";"36 anos";"2010";"Branca";"Rural";"1589"
"Rio Grande do Norte";"Homens";"36 anos";"2010";"Preta";"Urbana";"1255"
"Rio Grande do Norte";"Homens";"36 anos";"2010";"Preta";"Rural";"287"
"Rio Grande do Norte";"Homens";"36 anos";"2010";"Amarela";"Urbana";"153"
"Rio Grande do Norte";"Homens";"36 anos";"2010";"Amarela";"Rural";"32"
"Rio Grande do Norte";"Homens";"36 anos";"2010";"Parda";"Urbana";"9151"
"Rio Grande do Norte";"Homens";"36 anos";"2010";"Parda";"Rural";"3139"
"Rio Grande do Norte";"Homens";"36 anos";"2010";"Indígena";"Urbana";"14"
"Rio Grande do Norte";"Homens";"36 anos";"2010";"Indígena";"Rural";"6"
"Rio Grande do Norte";"Homens";"36 anos";"2010";"Sem declaração";"Urbana";"-"
"Rio Grande do Norte";"Homens";"36 anos";"2010";"Sem declaração";"Rural";"6"
"Rio Grande do Norte";"Homens";"37 anos";"2010";"Branca";"Urbana";"6694"
"Rio Grande do Norte";"Homens";"37 anos";"2010";"Branca";"Rural";"1409"
"Rio Grande do Norte";"Homens";"37 anos";"2010";"Preta";"Urbana";"1253"
"Rio Grande do Norte";"Homens";"37 anos";"2010";"Preta";"Rural";"283"
"Rio Grande do Norte";"Homens";"37 anos";"2010";"Amarela";"Urbana";"154"
"Rio Grande do Norte";"Homens";"37 anos";"2010";"Amarela";"Rural";"29"
"Rio Grande do Norte";"Homens";"37 anos";"2010";"Parda";"Urbana";"8759"
"Rio Grande do Norte";"Homens";"37 anos";"2010";"Parda";"Rural";"2865"
"Rio Grande do Norte";"Homens";"37 anos";"2010";"Indígena";"Urbana";"13"
"Rio Grande do Norte";"Homens";"37 anos";"2010";"Indígena";"Rural";"4"
"Rio Grande do Norte";"Homens";"37 anos";"2010";"Sem declaração";"Urbana";"1"
"Rio Grande do Norte";"Homens";"37 anos";"2010";"Sem declaração";"Rural";"6"
"Rio Grande do Norte";"Homens";"38 anos";"2010";"Branca";"Urbana";"6586"
"Rio Grande do Norte";"Homens";"38 anos";"2010";"Branca";"Rural";"1369"
"Rio Grande do Norte";"Homens";"38 anos";"2010";"Preta";"Urbana";"1136"
"Rio Grande do Norte";"Homens";"38 anos";"2010";"Preta";"Rural";"279"
"Rio Grande do Norte";"Homens";"38 anos";"2010";"Amarela";"Urbana";"141"
"Rio Grande do Norte";"Homens";"38 anos";"2010";"Amarela";"Rural";"30"
"Rio Grande do Norte";"Homens";"38 anos";"2010";"Parda";"Urbana";"8542"
"Rio Grande do Norte";"Homens";"38 anos";"2010";"Parda";"Rural";"2892"
"Rio Grande do Norte";"Homens";"38 anos";"2010";"Indígena";"Urbana";"20"
"Rio Grande do Norte";"Homens";"38 anos";"2010";"Indígena";"Rural";"3"
"Rio Grande do Norte";"Homens";"38 anos";"2010";"Sem declaração";"Urbana";"-"
"Rio Grande do Norte";"Homens";"38 anos";"2010";"Sem declaração";"Rural";"4"
"Rio Grande do Norte";"Homens";"39 anos";"2010";"Branca";"Urbana";"6202"
"Rio Grande do Norte";"Homens";"39 anos";"2010";"Branca";"Rural";"1235"
"Rio Grande do Norte";"Homens";"39 anos";"2010";"Preta";"Urbana";"1159"
"Rio Grande do Norte";"Homens";"39 anos";"2010";"Preta";"Rural";"249"
"Rio Grande do Norte";"Homens";"39 anos";"2010";"Amarela";"Urbana";"143"
"Rio Grande do Norte";"Homens";"39 anos";"2010";"Amarela";"Rural";"34"
"Rio Grande do Norte";"Homens";"39 anos";"2010";"Parda";"Urbana";"8180"
"Rio Grande do Norte";"Homens";"39 anos";"2010";"Parda";"Rural";"2622"
"Rio Grande do Norte";"Homens";"39 anos";"2010";"Indígena";"Urbana";"10"
"Rio Grande do Norte";"Homens";"39 anos";"2010";"Indígena";"Rural";"4"
"Rio Grande do Norte";"Homens";"39 anos";"2010";"Sem declaração";"Urbana";"-"
"Rio Grande do Norte";"Homens";"39 anos";"2010";"Sem declaração";"Rural";"2"
"Rio Grande do Norte";"Homens";"40 anos";"2010";"Branca";"Urbana";"7162"
"Rio Grande do Norte";"Homens";"40 anos";"2010";"Branca";"Rural";"1508"
"Rio Grande do Norte";"Homens";"40 anos";"2010";"Preta";"Urbana";"1292"
"Rio Grande do Norte";"Homens";"40 anos";"2010";"Preta";"Rural";"330"
"Rio Grande do Norte";"Homens";"40 anos";"2010";"Amarela";"Urbana";"158"
"Rio Grande do Norte";"Homens";"40 anos";"2010";"Amarela";"Rural";"43"
"Rio Grande do Norte";"Homens";"40 anos";"2010";"Parda";"Urbana";"9420"
"Rio Grande do Norte";"Homens";"40 anos";"2010";"Parda";"Rural";"3028"
"Rio Grande do Norte";"Homens";"40 anos";"2010";"Indígena";"Urbana";"13"
"Rio Grande do Norte";"Homens";"40 anos";"2010";"Indígena";"Rural";"2"
"Rio Grande do Norte";"Homens";"40 anos";"2010";"Sem declaração";"Urbana";"-"
"Rio Grande do Norte";"Homens";"40 anos";"2010";"Sem declaração";"Rural";"2"
"Rio Grande do Norte";"Homens";"41 anos";"2010";"Branca";"Urbana";"6462"
"Rio Grande do Norte";"Homens";"41 anos";"2010";"Branca";"Rural";"1358"
"Rio Grande do Norte";"Homens";"41 anos";"2010";"Preta";"Urbana";"1192"
"Rio Grande do Norte";"Homens";"41 anos";"2010";"Preta";"Rural";"262"
"Rio Grande do Norte";"Homens";"41 anos";"2010";"Amarela";"Urbana";"126"
"Rio Grande do Norte";"Homens";"41 anos";"2010";"Amarela";"Rural";"33"
"Rio Grande do Norte";"Homens";"41 anos";"2010";"Parda";"Urbana";"8282"
"Rio Grande do Norte";"Homens";"41 anos";"2010";"Parda";"Rural";"2572"
"Rio Grande do Norte";"Homens";"41 anos";"2010";"Indígena";"Urbana";"20"
"Rio Grande do Norte";"Homens";"41 anos";"2010";"Indígena";"Rural";"2"
"Rio Grande do Norte";"Homens";"41 anos";"2010";"Sem declaração";"Urbana";"-"
"Rio Grande do Norte";"Homens";"41 anos";"2010";"Sem declaração";"Rural";"2"
"Rio Grande do Norte";"Homens";"42 anos";"2010";"Branca";"Urbana";"6643"
"Rio Grande do Norte";"Homens";"42 anos";"2010";"Branca";"Rural";"1348"
"Rio Grande do Norte";"Homens";"42 anos";"2010";"Preta";"Urbana";"1202"
"Rio Grande do Norte";"Homens";"42 anos";"2010";"Preta";"Rural";"280"
"Rio Grande do Norte";"Homens";"42 anos";"2010";"Amarela";"Urbana";"165"
"Rio Grande do Norte";"Homens";"42 anos";"2010";"Amarela";"Rural";"35"
"Rio Grande do Norte";"Homens";"42 anos";"2010";"Parda";"Urbana";"8647"
"Rio Grande do Norte";"Homens";"42 anos";"2010";"Parda";"Rural";"2844"
"Rio Grande do Norte";"Homens";"42 anos";"2010";"Indígena";"Urbana";"11"
"Rio Grande do Norte";"Homens";"42 anos";"2010";"Indígena";"Rural";"2"
"Rio Grande do Norte";"Homens";"42 anos";"2010";"Sem declaração";"Urbana";"-"
"Rio Grande do Norte";"Homens";"42 anos";"2010";"Sem declaração";"Rural";"1"
"Rio Grande do Norte";"Homens";"43 anos";"2010";"Branca";"Urbana";"6181"
"Rio Grande do Norte";"Homens";"43 anos";"2010";"Branca";"Rural";"1345"
"Rio Grande do Norte";"Homens";"43 anos";"2010";"Preta";"Urbana";"1071"
"Rio Grande do Norte";"Homens";"43 anos";"2010";"Preta";"Rural";"245"
"Rio Grande do Norte";"Homens";"43 anos";"2010";"Amarela";"Urbana";"142"
"Rio Grande do Norte";"Homens";"43 anos";"2010";"Amarela";"Rural";"33"
"Rio Grande do Norte";"Homens";"43 anos";"2010";"Parda";"Urbana";"7866"
"Rio Grande do Norte";"Homens";"43 anos";"2010";"Parda";"Rural";"2585"
"Rio Grande do Norte";"Homens";"43 anos";"2010";"Indígena";"Urbana";"18"
"Rio Grande do Norte";"Homens";"43 anos";"2010";"Indígena";"Rural";"2"
"Rio Grande do Norte";"Homens";"43 anos";"2010";"Sem declaração";"Urbana";"-"
"Rio Grande do Norte";"Homens";"43 anos";"2010";"Sem declaração";"Rural";"7"
"Rio Grande do Norte";"Homens";"44 anos";"2010";"Branca";"Urbana";"6199"
"Rio Grande do Norte";"Homens";"44 anos";"2010";"Branca";"Rural";"1388"
"Rio Grande do Norte";"Homens";"44 anos";"2010";"Preta";"Urbana";"1128"
"Rio Grande do Norte";"Homens";"44 anos";"2010";"Preta";"Rural";"261"
"Rio Grande do Norte";"Homens";"44 anos";"2010";"Amarela";"Urbana";"142"
"Rio Grande do Norte";"Homens";"44 anos";"2010";"Amarela";"Rural";"36"
"Rio Grande do Norte";"Homens";"44 anos";"2010";"Parda";"Urbana";"7933"
"Rio Grande do Norte";"Homens";"44 anos";"2010";"Parda";"Rural";"2583"
"Rio Grande do Norte";"Homens";"44 anos";"2010";"Indígena";"Urbana";"20"
"Rio Grande do Norte";"Homens";"44 anos";"2010";"Indígena";"Rural";"3"
"Rio Grande do Norte";"Homens";"44 anos";"2010";"Sem declaração";"Urbana";"-"
"Rio Grande do Norte";"Homens";"44 anos";"2010";"Sem declaração";"Rural";"2"
"Rio Grande do Norte";"Homens";"45 anos";"2010";"Branca";"Urbana";"6427"
"Rio Grande do Norte";"Homens";"45 anos";"2010";"Branca";"Rural";"1330"
"Rio Grande do Norte";"Homens";"45 anos";"2010";"Preta";"Urbana";"1116"
"Rio Grande do Norte";"Homens";"45 anos";"2010";"Preta";"Rural";"281"
"Rio Grande do Norte";"Homens";"45 anos";"2010";"Amarela";"Urbana";"135"
"Rio Grande do Norte";"Homens";"45 anos";"2010";"Amarela";"Rural";"35"
"Rio Grande do Norte";"Homens";"45 anos";"2010";"Parda";"Urbana";"8235"
"Rio Grande do Norte";"Homens";"45 anos";"2010";"Parda";"Rural";"2705"
"Rio Grande do Norte";"Homens";"45 anos";"2010";"Indígena";"Urbana";"15"
"Rio Grande do Norte";"Homens";"45 anos";"2010";"Indígena";"Rural";"2"
"Rio Grande do Norte";"Homens";"45 anos";"2010";"Sem declaração";"Urbana";"-"
"Rio Grande do Norte";"Homens";"45 anos";"2010";"Sem declaração";"Rural";"4"
"Rio Grande do Norte";"Homens";"46 anos";"2010";"Branca";"Urbana";"6084"
"Rio Grande do Norte";"Homens";"46 anos";"2010";"Branca";"Rural";"1289"
"Rio Grande do Norte";"Homens";"46 anos";"2010";"Preta";"Urbana";"1126"
"Rio Grande do Norte";"Homens";"46 anos";"2010";"Preta";"Rural";"275"
"Rio Grande do Norte";"Homens";"46 anos";"2010";"Amarela";"Urbana";"131"
"Rio Grande do Norte";"Homens";"46 anos";"2010";"Amarela";"Rural";"34"
"Rio Grande do Norte";"Homens";"46 anos";"2010";"Parda";"Urbana";"7738"
"Rio Grande do Norte";"Homens";"46 anos";"2010";"Parda";"Rural";"2519"
"Rio Grande do Norte";"Homens";"46 anos";"2010";"Indígena";"Urbana";"14"
"Rio Grande do Norte";"Homens";"46 anos";"2010";"Indígena";"Rural";"3"
"Rio Grande do Norte";"Homens";"46 anos";"2010";"Sem declaração";"Urbana";"-"
"Rio Grande do Norte";"Homens";"46 anos";"2010";"Sem declaração";"Rural";"6"
"Rio Grande do Norte";"Homens";"47 anos";"2010";"Branca";"Urbana";"5748"
"Rio Grande do Norte";"Homens";"47 anos";"2010";"Branca";"Rural";"1180"
"Rio Grande do Norte";"Homens";"47 anos";"2010";"Preta";"Urbana";"1015"
"Rio Grande do Norte";"Homens";"47 anos";"2010";"Preta";"Rural";"242"
"Rio Grande do Norte";"Homens";"47 anos";"2010";"Amarela";"Urbana";"123"
"Rio Grande do Norte";"Homens";"47 anos";"2010";"Amarela";"Rural";"34"
"Rio Grande do Norte";"Homens";"47 anos";"2010";"Parda";"Urbana";"7106"
"Rio Grande do Norte";"Homens";"47 anos";"2010";"Parda";"Rural";"2429"
"Rio Grande do Norte";"Homens";"47 anos";"2010";"Indígena";"Urbana";"21"
"Rio Grande do Norte";"Homens";"47 anos";"2010";"Indígena";"Rural";"1"
"Rio Grande do Norte";"Homens";"47 anos";"2010";"Sem declaração";"Urbana";"-"
"Rio Grande do Norte";"Homens";"47 anos";"2010";"Sem declaração";"Rural";"1"
"Rio Grande do Norte";"Homens";"48 anos";"2010";"Branca";"Urbana";"5387"
"Rio Grande do Norte";"Homens";"48 anos";"2010";"Branca";"Rural";"1217"
"Rio Grande do Norte";"Homens";"48 anos";"2010";"Preta";"Urbana";"959"
"Rio Grande do Norte";"Homens";"48 anos";"2010";"Preta";"Rural";"240"
"Rio Grande do Norte";"Homens";"48 anos";"2010";"Amarela";"Urbana";"97"
"Rio Grande do Norte";"Homens";"48 anos";"2010";"Amarela";"Rural";"22"
"Rio Grande do Norte";"Homens";"48 anos";"2010";"Parda";"Urbana";"6788"
"Rio Grande do Norte";"Homens";"48 anos";"2010";"Parda";"Rural";"2396"
"Rio Grande do Norte";"Homens";"48 anos";"2010";"Indígena";"Urbana";"14"
"Rio Grande do Norte";"Homens";"48 anos";"2010";"Indígena";"Rural";"2"
"Rio Grande do Norte";"Homens";"48 anos";"2010";"Sem declaração";"Urbana";"1"
"Rio Grande do Norte";"Homens";"48 anos";"2010";"Sem declaração";"Rural";"1"
"Rio Grande do Norte";"Homens";"49 anos";"2010";"Branca";"Urbana";"5238"
"Rio Grande do Norte";"Homens";"49 anos";"2010";"Branca";"Rural";"1164"
"Rio Grande do Norte";"Homens";"49 anos";"2010";"Preta";"Urbana";"961"
"Rio Grande do Norte";"Homens";"49 anos";"2010";"Preta";"Rural";"249"
"Rio Grande do Norte";"Homens";"49 anos";"2010";"Amarela";"Urbana";"120"
"Rio Grande do Norte";"Homens";"49 anos";"2010";"Amarela";"Rural";"30"
"Rio Grande do Norte";"Homens";"49 anos";"2010";"Parda";"Urbana";"6631"
"Rio Grande do Norte";"Homens";"49 anos";"2010";"Parda";"Rural";"2263"
"Rio Grande do Norte";"Homens";"49 anos";"2010";"Indígena";"Urbana";"16"
"Rio Grande do Norte";"Homens";"49 anos";"2010";"Indígena";"Rural";"2"
"Rio Grande do Norte";"Homens";"49 anos";"2010";"Sem declaração";"Urbana";"-"
"Rio Grande do Norte";"Homens";"49 anos";"2010";"Sem declaração";"Rural";"1"
"Rio Grande do Norte";"Homens";"50 anos";"2010";"Branca";"Urbana";"5234"
"Rio Grande do Norte";"Homens";"50 anos";"2010";"Branca";"Rural";"1051"
"Rio Grande do Norte";"Homens";"50 anos";"2010";"Preta";"Urbana";"896"
"Rio Grande do Norte";"Homens";"50 anos";"2010";"Preta";"Rural";"195"
"Rio Grande do Norte";"Homens";"50 anos";"2010";"Amarela";"Urbana";"112"
"Rio Grande do Norte";"Homens";"50 anos";"2010";"Amarela";"Rural";"21"
"Rio Grande do Norte";"Homens";"50 anos";"2010";"Parda";"Urbana";"6435"
"Rio Grande do Norte";"Homens";"50 anos";"2010";"Parda";"Rural";"2257"
"Rio Grande do Norte";"Homens";"50 anos";"2010";"Indígena";"Urbana";"18"
"Rio Grande do Norte";"Homens";"50 anos";"2010";"Indígena";"Rural";"4"
"Rio Grande do Norte";"Homens";"50 anos";"2010";"Sem declaração";"Urbana";"-"
"Rio Grande do Norte";"Homens";"50 anos";"2010";"Sem declaração";"Rural";"2"
"Rio Grande do Norte";"Homens";"51 anos";"2010";"Branca";"Urbana";"4153"
"Rio Grande do Norte";"Homens";"51 anos";"2010";"Branca";"Rural";"824"
"Rio Grande do Norte";"Homens";"51 anos";"2010";"Preta";"Urbana";"718"
"Rio Grande do Norte";"Homens";"51 anos";"2010";"Preta";"Rural";"177"
"Rio Grande do Norte";"Homens";"51 anos";"2010";"Amarela";"Urbana";"83"
"Rio Grande do Norte";"Homens";"51 anos";"2010";"Amarela";"Rural";"18"
"Rio Grande do Norte";"Homens";"51 anos";"2010";"Parda";"Urbana";"5151"
"Rio Grande do Norte";"Homens";"51 anos";"2010";"Parda";"Rural";"1612"
"Rio Grande do Norte";"Homens";"51 anos";"2010";"Indígena";"Urbana";"13"
"Rio Grande do Norte";"Homens";"51 anos";"2010";"Indígena";"Rural";"-"
"Rio Grande do Norte";"Homens";"51 anos";"2010";"Sem declaração";"Urbana";"-"
"Rio Grande do Norte";"Homens";"51 anos";"2010";"Sem declaração";"Rural";"2"
"Rio Grande do Norte";"Homens";"52 anos";"2010";"Branca";"Urbana";"4527"
"Rio Grande do Norte";"Homens";"52 anos";"2010";"Branca";"Rural";"959"
"Rio Grande do Norte";"Homens";"52 anos";"2010";"Preta";"Urbana";"857"
"Rio Grande do Norte";"Homens";"52 anos";"2010";"Preta";"Rural";"198"
"Rio Grande do Norte";"Homens";"52 anos";"2010";"Amarela";"Urbana";"95"
"Rio Grande do Norte";"Homens";"52 anos";"2010";"Amarela";"Rural";"32"
"Rio Grande do Norte";"Homens";"52 anos";"2010";"Parda";"Urbana";"5674"
"Rio Grande do Norte";"Homens";"52 anos";"2010";"Parda";"Rural";"1953"
"Rio Grande do Norte";"Homens";"52 anos";"2010";"Indígena";"Urbana";"17"
"Rio Grande do Norte";"Homens";"52 anos";"2010";"Indígena";"Rural";"2"
"Rio Grande do Norte";"Homens";"52 anos";"2010";"Sem declaração";"Urbana";"-"
"Rio Grande do Norte";"Homens";"52 anos";"2010";"Sem declaração";"Rural";"2"
"Rio Grande do Norte";"Homens";"53 anos";"2010";"Branca";"Urbana";"4193"
"Rio Grande do Norte";"Homens";"53 anos";"2010";"Branca";"Rural";"849"
"Rio Grande do Norte";"Homens";"53 anos";"2010";"Preta";"Urbana";"748"
"Rio Grande do Norte";"Homens";"53 anos";"2010";"Preta";"Rural";"189"
"Rio Grande do Norte";"Homens";"53 anos";"2010";"Amarela";"Urbana";"77"
"Rio Grande do Norte";"Homens";"53 anos";"2010";"Amarela";"Rural";"19"
"Rio Grande do Norte";"Homens";"53 anos";"2010";"Parda";"Urbana";"5073"
"Rio Grande do Norte";"Homens";"53 anos";"2010";"Parda";"Rural";"1793"
"Rio Grande do Norte";"Homens";"53 anos";"2010";"Indígena";"Urbana";"9"
"Rio Grande do Norte";"Homens";"53 anos";"2010";"Indígena";"Rural";"-"
"Rio Grande do Norte";"Homens";"53 anos";"2010";"Sem declaração";"Urbana";"-"
"Rio Grande do Norte";"Homens";"53 anos";"2010";"Sem declaração";"Rural";"2"
"Rio Grande do Norte";"Homens";"54 anos";"2010";"Branca";"Urbana";"4041"
"Rio Grande do Norte";"Homens";"54 anos";"2010";"Branca";"Rural";"844"
"Rio Grande do Norte";"Homens";"54 anos";"2010";"Preta";"Urbana";"736"
"Rio Grande do Norte";"Homens";"54 anos";"2010";"Preta";"Rural";"191"
"Rio Grande do Norte";"Homens";"54 anos";"2010";"Amarela";"Urbana";"71"
"Rio Grande do Norte";"Homens";"54 anos";"2010";"Amarela";"Rural";"22"
"Rio Grande do Norte";"Homens";"54 anos";"2010";"Parda";"Urbana";"4831"
"Rio Grande do Norte";"Homens";"54 anos";"2010";"Parda";"Rural";"1709"
"Rio Grande do Norte";"Homens";"54 anos";"2010";"Indígena";"Urbana";"18"
"Rio Grande do Norte";"Homens";"54 anos";"2010";"Indígena";"Rural";"4"
"Rio Grande do Norte";"Homens";"54 anos";"2010";"Sem declaração";"Urbana";"-"
"Rio Grande do Norte";"Homens";"54 anos";"2010";"Sem declaração";"Rural";"1"
"Rio Grande do Norte";"Homens";"55 anos";"2010";"Branca";"Urbana";"3764"
"Rio Grande do Norte";"Homens";"55 anos";"2010";"Branca";"Rural";"781"
"Rio Grande do Norte";"Homens";"55 anos";"2010";"Preta";"Urbana";"683"
"Rio Grande do Norte";"Homens";"55 anos";"2010";"Preta";"Rural";"180"
"Rio Grande do Norte";"Homens";"55 anos";"2010";"Amarela";"Urbana";"74"
"Rio Grande do Norte";"Homens";"55 anos";"2010";"Amarela";"Rural";"23"
"Rio Grande do Norte";"Homens";"55 anos";"2010";"Parda";"Urbana";"4822"
"Rio Grande do Norte";"Homens";"55 anos";"2010";"Parda";"Rural";"1695"
"Rio Grande do Norte";"Homens";"55 anos";"2010";"Indígena";"Urbana";"9"
"Rio Grande do Norte";"Homens";"55 anos";"2010";"Indígena";"Rural";"3"
"Rio Grande do Norte";"Homens";"55 anos";"2010";"Sem declaração";"Urbana";"-"
"Rio Grande do Norte";"Homens";"55 anos";"2010";"Sem declaração";"Rural";"1"
"Rio Grande do Norte";"Homens";"56 anos";"2010";"Branca";"Urbana";"3571"
"Rio Grande do Norte";"Homens";"56 anos";"2010";"Branca";"Rural";"800"
"Rio Grande do Norte";"Homens";"56 anos";"2010";"Preta";"Urbana";"619"
"Rio Grande do Norte";"Homens";"56 anos";"2010";"Preta";"Rural";"162"
"Rio Grande do Norte";"Homens";"56 anos";"2010";"Amarela";"Urbana";"63"
"Rio Grande do Norte";"Homens";"56 anos";"2010";"Amarela";"Rural";"19"
"Rio Grande do Norte";"Homens";"56 anos";"2010";"Parda";"Urbana";"4196"
"Rio Grande do Norte";"Homens";"56 anos";"2010";"Parda";"Rural";"1477"
"Rio Grande do Norte";"Homens";"56 anos";"2010";"Indígena";"Urbana";"13"
"Rio Grande do Norte";"Homens";"56 anos";"2010";"Indígena";"Rural";"-"
"Rio Grande do Norte";"Homens";"56 anos";"2010";"Sem declaração";"Urbana";"1"
"Rio Grande do Norte";"Homens";"56 anos";"2010";"Sem declaração";"Rural";"1"
"Rio Grande do Norte";"Homens";"57 anos";"2010";"Branca";"Urbana";"3175"
"Rio Grande do Norte";"Homens";"57 anos";"2010";"Branca";"Rural";"748"
"Rio Grande do Norte";"Homens";"57 anos";"2010";"Preta";"Urbana";"552"
"Rio Grande do Norte";"Homens";"57 anos";"2010";"Preta";"Rural";"193"
"Rio Grande do Norte";"Homens";"57 anos";"2010";"Amarela";"Urbana";"65"
"Rio Grande do Norte";"Homens";"57 anos";"2010";"Amarela";"Rural";"29"
"Rio Grande do Norte";"Homens";"57 anos";"2010";"Parda";"Urbana";"3743"
"Rio Grande do Norte";"Homens";"57 anos";"2010";"Parda";"Rural";"1493"
"Rio Grande do Norte";"Homens";"57 anos";"2010";"Indígena";"Urbana";"11"
"Rio Grande do Norte";"Homens";"57 anos";"2010";"Indígena";"Rural";"2"
"Rio Grande do Norte";"Homens";"57 anos";"2010";"Sem declaração";"Urbana";"-"
"Rio Grande do Norte";"Homens";"57 anos";"2010";"Sem declaração";"Rural";"2"
"Rio Grande do Norte";"Homens";"58 anos";"2010";"Branca";"Urbana";"3210"
"Rio Grande do Norte";"Homens";"58 anos";"2010";"Branca";"Rural";"784"
"Rio Grande do Norte";"Homens";"58 anos";"2010";"Preta";"Urbana";"559"
"Rio Grande do Norte";"Homens";"58 anos";"2010";"Preta";"Rural";"155"
"Rio Grande do Norte";"Homens";"58 anos";"2010";"Amarela";"Urbana";"57"
"Rio Grande do Norte";"Homens";"58 anos";"2010";"Amarela";"Rural";"23"
"Rio Grande do Norte";"Homens";"58 anos";"2010";"Parda";"Urbana";"3682"
"Rio Grande do Norte";"Homens";"58 anos";"2010";"Parda";"Rural";"1504"
"Rio Grande do Norte";"Homens";"58 anos";"2010";"Indígena";"Urbana";"12"
"Rio Grande do Norte";"Homens";"58 anos";"2010";"Indígena";"Rural";"-"
"Rio Grande do Norte";"Homens";"58 anos";"2010";"Sem declaração";"Urbana";"-"
"Rio Grande do Norte";"Homens";"58 anos";"2010";"Sem declaração";"Rural";"-"
