"Tabela 3175 - População residente, por cor ou raça, segundo a situação do domicílio, o sexo e a idade"
"Variável - População residente (Pessoas)"
"Unidade da Federação";"Sexo";"Idade";"Ano";"Cor ou raça";"Situação do domicílio";""
"Minas Gerais";"Homens";"20 a 24 anos";"2010";"Parda";"Urbana";"343830"
"Minas Gerais";"Homens";"20 a 24 anos";"2010";"Parda";"Rural";"65100"
"Minas Gerais";"Homens";"20 a 24 anos";"2010";"Indígena";"Urbana";"882"
"Minas Gerais";"Homens";"20 a 24 anos";"2010";"Indígena";"Rural";"584"
"Minas Gerais";"Homens";"20 a 24 anos";"2010";"Sem declaração";"Urbana";"25"
"Minas Gerais";"Homens";"20 a 24 anos";"2010";"Sem declaração";"Rural";"2"
"Minas Gerais";"Homens";"25 a 29 anos";"2010";"Branca";"Urbana";"323879"
"Minas Gerais";"Homens";"25 a 29 anos";"2010";"Branca";"Rural";"43343"
"Minas Gerais";"Homens";"25 a 29 anos";"2010";"Preta";"Urbana";"81635"
"Minas Gerais";"Homens";"25 a 29 anos";"2010";"Preta";"Rural";"10165"
"Minas Gerais";"Homens";"25 a 29 anos";"2010";"Amarela";"Urbana";"7579"
"Minas Gerais";"Homens";"25 a 29 anos";"2010";"Amarela";"Rural";"780"
"Minas Gerais";"Homens";"25 a 29 anos";"2010";"Parda";"Urbana";"324154"
"Minas Gerais";"Homens";"25 a 29 anos";"2010";"Parda";"Rural";"58695"
"Minas Gerais";"Homens";"25 a 29 anos";"2010";"Indígena";"Urbana";"838"
"Minas Gerais";"Homens";"25 a 29 anos";"2010";"Indígena";"Rural";"491"
"Minas Gerais";"Homens";"25 a 29 anos";"2010";"Sem declaração";"Urbana";"27"
"Minas Gerais";"Homens";"25 a 29 anos";"2010";"Sem declaração";"Rural";"-"
"Minas Gerais";"Homens";"30 a 34 anos";"2010";"Branca";"Urbana";"296514"
"Minas Gerais";"Homens";"30 a 34 anos";"2010";"Branca";"Rural";"43065"
"Minas Gerais";"Homens";"30 a 34 anos";"2010";"Preta";"Urbana";"79105"
"Minas Gerais";"Homens";"30 a 34 anos";"2010";"Preta";"Rural";"9844"
"Minas Gerais";"Homens";"30 a 34 anos";"2010";"Amarela";"Urbana";"6931"
"Minas Gerais";"Homens";"30 a 34 anos";"2010";"Amarela";"Rural";"816"
"Minas Gerais";"Homens";"30 a 34 anos";"2010";"Parda";"Urbana";"297519"
"Minas Gerais";"Homens";"30 a 34 anos";"2010";"Parda";"Rural";"55220"
"Minas Gerais";"Homens";"30 a 34 anos";"2010";"Indígena";"Urbana";"846"
"Minas Gerais";"Homens";"30 a 34 anos";"2010";"Indígena";"Rural";"336"
"Minas Gerais";"Homens";"30 a 34 anos";"2010";"Sem declaração";"Urbana";"32"
"Minas Gerais";"Homens";"30 a 34 anos";"2010";"Sem declaração";"Rural";"1"
"Minas Gerais";"Homens";"35 a 39 anos";"2010";"Branca";"Urbana";"260751"
"Minas Gerais";"Homens";"35 a 39 anos";"2010";"Branca";"Rural";"43099"
"Minas Gerais";"Homens";"35 a 39 anos";"2010";"Preta";"Urbana";"67368"
"Minas Gerais";"Homens";"35 a 39 anos";"2010";"Preta";"Rural";"9056"
"Minas Gerais";"Homens";"35 a 39 anos";"2010";"Amarela";"Urbana";"5421"
"Minas Gerais";"Homens";"35 a 39 anos";"2010";"Amarela";"Rural";"687"
"Minas Gerais";"Homens";"35 a 39 anos";"2010";"Parda";"Urbana";"256043"
"Minas Gerais";"Homens";"35 a 39 anos";"2010";"Parda";"Rural";"50916"
"Minas Gerais";"Homens";"35 a 39 anos";"2010";"Indígena";"Urbana";"698"
"Minas Gerais";"Homens";"35 a 39 anos";"2010";"Indígena";"Rural";"289"
"Minas Gerais";"Homens";"35 a 39 anos";"2010";"Sem declaração";"Urbana";"14"
"Minas Gerais";"Homens";"35 a 39 anos";"2010";"Sem declaração";"Rural";"-"
"Minas Gerais";"Homens";"40 a 44 anos";"2010";"Branca";"Urbana";"258513"
"Minas Gerais";"Homens";"40 a 44 anos";"2010";"Branca";"Rural";"44775"
"Minas Gerais";"Homens";"40 a 44 anos";"2010";"Preta";"Urbana";"63301"
"Minas Gerais";"Homens";"40 a 44 anos";"2010";"Preta";"Rural";"8999"
"Minas Gerais";"Homens";"40 a 44 anos";"2010";"Amarela";"Urbana";"4732"
"Minas Gerais";"Homens";"40 a 44 anos";"2010";"Amarela";"Rural";"681"
"Minas Gerais";"Homens";"40 a 44 anos";"2010";"Parda";"Urbana";"239788"
"Minas Gerais";"Homens";"40 a 44 anos";"2010";"Parda";"Rural";"49973"
"Minas Gerais";"Homens";"40 a 44 anos";"2010";"Indígena";"Urbana";"717"
"Minas Gerais";"Homens";"40 a 44 anos";"2010";"Indígena";"Rural";"240"
"Minas Gerais";"Homens";"40 a 44 anos";"2010";"Sem declaração";"Urbana";"19"
"Minas Gerais";"Homens";"40 a 44 anos";"2010";"Sem declaração";"Rural";"-"
"Minas Gerais";"Homens";"45 a 49 anos";"2010";"Branca";"Urbana";"252326"
"Minas Gerais";"Homens";"45 a 49 anos";"2010";"Branca";"Rural";"43736"
"Minas Gerais";"Homens";"45 a 49 anos";"2010";"Preta";"Urbana";"56828"
"Minas Gerais";"Homens";"45 a 49 anos";"2010";"Preta";"Rural";"8803"
"Minas Gerais";"Homens";"45 a 49 anos";"2010";"Amarela";"Urbana";"4265"
"Minas Gerais";"Homens";"45 a 49 anos";"2010";"Amarela";"Rural";"645"
"Minas Gerais";"Homens";"45 a 49 anos";"2010";"Parda";"Urbana";"213810"
"Minas Gerais";"Homens";"45 a 49 anos";"2010";"Parda";"Rural";"46864"
"Minas Gerais";"Homens";"45 a 49 anos";"2010";"Indígena";"Urbana";"696"
"Minas Gerais";"Homens";"45 a 49 anos";"2010";"Indígena";"Rural";"213"
"Minas Gerais";"Homens";"45 a 49 anos";"2010";"Sem declaração";"Urbana";"9"
"Minas Gerais";"Homens";"45 a 49 anos";"2010";"Sem declaração";"Rural";"-"
"Minas Gerais";"Homens";"50 a 54 anos";"2010";"Branca";"Urbana";"225293"
"Minas Gerais";"Homens";"50 a 54 anos";"2010";"Branca";"Rural";"39136"
"Minas Gerais";"Homens";"50 a 54 anos";"2010";"Preta";"Urbana";"49252"
"Minas Gerais";"Homens";"50 a 54 anos";"2010";"Preta";"Rural";"7869"
"Minas Gerais";"Homens";"50 a 54 anos";"2010";"Amarela";"Urbana";"3506"
"Minas Gerais";"Homens";"50 a 54 anos";"2010";"Amarela";"Rural";"533"
"Minas Gerais";"Homens";"50 a 54 anos";"2010";"Parda";"Urbana";"181920"
"Minas Gerais";"Homens";"50 a 54 anos";"2010";"Parda";"Rural";"40507"
"Minas Gerais";"Homens";"50 a 54 anos";"2010";"Indígena";"Urbana";"627"
"Minas Gerais";"Homens";"50 a 54 anos";"2010";"Indígena";"Rural";"180"
"Minas Gerais";"Homens";"50 a 54 anos";"2010";"Sem declaração";"Urbana";"7"
"Minas Gerais";"Homens";"50 a 54 anos";"2010";"Sem declaração";"Rural";"-"
"Minas Gerais";"Homens";"55 a 59 anos";"2010";"Branca";"Urbana";"181967"
"Minas Gerais";"Homens";"55 a 59 anos";"2010";"Branca";"Rural";"34901"
"Minas Gerais";"Homens";"55 a 59 anos";"2010";"Preta";"Urbana";"37962"
"Minas Gerais";"Homens";"55 a 59 anos";"2010";"Preta";"Rural";"7100"
"Minas Gerais";"Homens";"55 a 59 anos";"2010";"Amarela";"Urbana";"2684"
"Minas Gerais";"Homens";"55 a 59 anos";"2010";"Amarela";"Rural";"482"
"Minas Gerais";"Homens";"55 a 59 anos";"2010";"Parda";"Urbana";"139939"
"Minas Gerais";"Homens";"55 a 59 anos";"2010";"Parda";"Rural";"35684"
"Minas Gerais";"Homens";"55 a 59 anos";"2010";"Indígena";"Urbana";"561"
"Minas Gerais";"Homens";"55 a 59 anos";"2010";"Indígena";"Rural";"131"
"Minas Gerais";"Homens";"55 a 59 anos";"2010";"Sem declaração";"Urbana";"4"
"Minas Gerais";"Homens";"55 a 59 anos";"2010";"Sem declaração";"Rural";"-"
"Minas Gerais";"Homens";"60 a 69 anos";"2010";"Branca";"Urbana";"247243"
"Minas Gerais";"Homens";"60 a 69 anos";"2010";"Branca";"Rural";"53451"
"Minas Gerais";"Homens";"60 a 69 anos";"2010";"Preta";"Urbana";"47824"
"Minas Gerais";"Homens";"60 a 69 anos";"2010";"Preta";"Rural";"10248"
"Minas Gerais";"Homens";"60 a 69 anos";"2010";"Amarela";"Urbana";"3649"
"Minas Gerais";"Homens";"60 a 69 anos";"2010";"Amarela";"Rural";"684"
"Minas Gerais";"Homens";"60 a 69 anos";"2010";"Parda";"Urbana";"176042"
"Minas Gerais";"Homens";"60 a 69 anos";"2010";"Parda";"Rural";"50777"
"Minas Gerais";"Homens";"60 a 69 anos";"2010";"Indígena";"Urbana";"666"
"Minas Gerais";"Homens";"60 a 69 anos";"2010";"Indígena";"Rural";"202"
"Minas Gerais";"Homens";"60 a 69 anos";"2010";"Sem declaração";"Urbana";"5"
"Minas Gerais";"Homens";"60 a 69 anos";"2010";"Sem declaração";"Rural";"-"
"Minas Gerais";"Homens";"70 anos ou mais";"2010";"Branca";"Urbana";"199162"
"Minas Gerais";"Homens";"70 anos ou mais";"2010";"Branca";"Rural";"41725"
"Minas Gerais";"Homens";"70 anos ou mais";"2010";"Preta";"Urbana";"34976"
"Minas Gerais";"Homens";"70 anos ou mais";"2010";"Preta";"Rural";"7603"
"Minas Gerais";"Homens";"70 anos ou mais";"2010";"Amarela";"Urbana";"2746"
"Minas Gerais";"Homens";"70 anos ou mais";"2010";"Amarela";"Rural";"573"
"Minas Gerais";"Homens";"70 anos ou mais";"2010";"Parda";"Urbana";"125327"
"Minas Gerais";"Homens";"70 anos ou mais";"2010";"Parda";"Rural";"36015"
"Minas Gerais";"Homens";"70 anos ou mais";"2010";"Indígena";"Urbana";"538"
"Minas Gerais";"Homens";"70 anos ou mais";"2010";"Indígena";"Rural";"154"
"Minas Gerais";"Homens";"70 anos ou mais";"2010";"Sem declaração";"Urbana";"3"
"Minas Gerais";"Homens";"70 anos ou mais";"2010";"Sem declaração";"Rural";"-"
"Minas Gerais";"Mulheres";"0 a 4 anos";"2010";"Branca";"Urbana";"257950"
"Minas Gerais";"Mulheres";"0 a 4 anos";"2010";"Branca";"Rural";"40227"
"Minas Gerais";"Mulheres";"0 a 4 anos";"2010";"Preta";"Urbana";"31205"
"Minas Gerais";"Mulheres";"0 a 4 anos";"2010";"Preta";"Rural";"4921"
"Minas Gerais";"Mulheres";"0 a 4 anos";"2010";"Amarela";"Urbana";"5058"
"Minas Gerais";"Mulheres";"0 a 4 anos";"2010";"Amarela";"Rural";"665"
"Minas Gerais";"Mulheres";"0 a 4 anos";"2010";"Parda";"Urbana";"235437"
"Minas Gerais";"Mulheres";"0 a 4 anos";"2010";"Parda";"Rural";"50636"
"Minas Gerais";"Mulheres";"0 a 4 anos";"2010";"Indígena";"Urbana";"316"
"Minas Gerais";"Mulheres";"0 a 4 anos";"2010";"Indígena";"Rural";"785"
"Minas Gerais";"Mulheres";"0 a 4 anos";"2010";"Sem declaração";"Urbana";"6"
"Minas Gerais";"Mulheres";"0 a 4 anos";"2010";"Sem declaração";"Rural";"-"
"Minas Gerais";"Mulheres";"5 a 9 anos";"2010";"Branca";"Urbana";"254013"
"Minas Gerais";"Mulheres";"5 a 9 anos";"2010";"Branca";"Rural";"43297"
"Minas Gerais";"Mulheres";"5 a 9 anos";"2010";"Preta";"Urbana";"41572"
"Minas Gerais";"Mulheres";"5 a 9 anos";"2010";"Preta";"Rural";"7166"
"Minas Gerais";"Mulheres";"5 a 9 anos";"2010";"Amarela";"Urbana";"5801"
"Minas Gerais";"Mulheres";"5 a 9 anos";"2010";"Amarela";"Rural";"771"
"Minas Gerais";"Mulheres";"5 a 9 anos";"2010";"Parda";"Urbana";"285214"
"Minas Gerais";"Mulheres";"5 a 9 anos";"2010";"Parda";"Rural";"63883"
"Minas Gerais";"Mulheres";"5 a 9 anos";"2010";"Indígena";"Urbana";"480"
"Minas Gerais";"Mulheres";"5 a 9 anos";"2010";"Indígena";"Rural";"758"
"Minas Gerais";"Mulheres";"5 a 9 anos";"2010";"Sem declaração";"Urbana";"6"
"Minas Gerais";"Mulheres";"5 a 9 anos";"2010";"Sem declaração";"Rural";"-"
"Minas Gerais";"Mulheres";"10 a 14 anos";"2010";"Branca";"Urbana";"279058"
"Minas Gerais";"Mulheres";"10 a 14 anos";"2010";"Branca";"Rural";"48965"
"Minas Gerais";"Mulheres";"10 a 14 anos";"2010";"Preta";"Urbana";"56194"
"Minas Gerais";"Mulheres";"10 a 14 anos";"2010";"Preta";"Rural";"8959"
"Minas Gerais";"Mulheres";"10 a 14 anos";"2010";"Amarela";"Urbana";"6874"
"Minas Gerais";"Mulheres";"10 a 14 anos";"2010";"Amarela";"Rural";"995"
"Minas Gerais";"Mulheres";"10 a 14 anos";"2010";"Parda";"Urbana";"350209"
"Minas Gerais";"Mulheres";"10 a 14 anos";"2010";"Parda";"Rural";"77347"
"Minas Gerais";"Mulheres";"10 a 14 anos";"2010";"Indígena";"Urbana";"747"
"Minas Gerais";"Mulheres";"10 a 14 anos";"2010";"Indígena";"Rural";"690"
"Minas Gerais";"Mulheres";"10 a 14 anos";"2010";"Sem declaração";"Urbana";"13"
"Minas Gerais";"Mulheres";"10 a 14 anos";"2010";"Sem declaração";"Rural";"-"
"Minas Gerais";"Mulheres";"15 a 19 anos";"2010";"Branca";"Urbana";"303061"
"Minas Gerais";"Mulheres";"15 a 19 anos";"2010";"Branca";"Rural";"45432"
"Minas Gerais";"Mulheres";"15 a 19 anos";"2010";"Preta";"Urbana";"64987"
"Minas Gerais";"Mulheres";"15 a 19 anos";"2010";"Preta";"Rural";"8886"
"Minas Gerais";"Mulheres";"15 a 19 anos";"2010";"Amarela";"Urbana";"8889"
"Minas Gerais";"Mulheres";"15 a 19 anos";"2010";"Amarela";"Rural";"1042"
"Minas Gerais";"Mulheres";"15 a 19 anos";"2010";"Parda";"Urbana";"347597"
"Minas Gerais";"Mulheres";"15 a 19 anos";"2010";"Parda";"Rural";"69876"
"Minas Gerais";"Mulheres";"15 a 19 anos";"2010";"Indígena";"Urbana";"798"
"Minas Gerais";"Mulheres";"15 a 19 anos";"2010";"Indígena";"Rural";"678"
"Minas Gerais";"Mulheres";"15 a 19 anos";"2010";"Sem declaração";"Urbana";"7"
"Minas Gerais";"Mulheres";"15 a 19 anos";"2010";"Sem declaração";"Rural";"-"
"Minas Gerais";"Mulheres";"20 a 24 anos";"2010";"Branca";"Urbana";"338589"
"Minas Gerais";"Mulheres";"20 a 24 anos";"2010";"Branca";"Rural";"38658"
"Minas Gerais";"Mulheres";"20 a 24 anos";"2010";"Preta";"Urbana";"70812"
"Minas Gerais";"Mulheres";"20 a 24 anos";"2010";"Preta";"Rural";"8002"
"Minas Gerais";"Mulheres";"20 a 24 anos";"2010";"Amarela";"Urbana";"10559"
"Minas Gerais";"Mulheres";"20 a 24 anos";"2010";"Amarela";"Rural";"928"
"Minas Gerais";"Mulheres";"20 a 24 anos";"2010";"Parda";"Urbana";"335604"
"Minas Gerais";"Mulheres";"20 a 24 anos";"2010";"Parda";"Rural";"54907"
"Minas Gerais";"Mulheres";"20 a 24 anos";"2010";"Indígena";"Urbana";"825"
"Minas Gerais";"Mulheres";"20 a 24 anos";"2010";"Indígena";"Rural";"494"
"Minas Gerais";"Mulheres";"20 a 24 anos";"2010";"Sem declaração";"Urbana";"12"
"Minas Gerais";"Mulheres";"20 a 24 anos";"2010";"Sem declaração";"Rural";"-"
"Minas Gerais";"Mulheres";"25 a 29 anos";"2010";"Branca";"Urbana";"344040"
"Minas Gerais";"Mulheres";"25 a 29 anos";"2010";"Branca";"Rural";"38725"
"Minas Gerais";"Mulheres";"25 a 29 anos";"2010";"Preta";"Urbana";"73092"
"Minas Gerais";"Mulheres";"25 a 29 anos";"2010";"Preta";"Rural";"8025"
"Minas Gerais";"Mulheres";"25 a 29 anos";"2010";"Amarela";"Urbana";"10794"
"Minas Gerais";"Mulheres";"25 a 29 anos";"2010";"Amarela";"Rural";"923"
"Minas Gerais";"Mulheres";"25 a 29 anos";"2010";"Parda";"Urbana";"325346"
"Minas Gerais";"Mulheres";"25 a 29 anos";"2010";"Parda";"Rural";"50892"
"Minas Gerais";"Mulheres";"25 a 29 anos";"2010";"Indígena";"Urbana";"828"
"Minas Gerais";"Mulheres";"25 a 29 anos";"2010";"Indígena";"Rural";"432"
"Minas Gerais";"Mulheres";"25 a 29 anos";"2010";"Sem declaração";"Urbana";"8"
"Minas Gerais";"Mulheres";"25 a 29 anos";"2010";"Sem declaração";"Rural";"-"
"Minas Gerais";"Mulheres";"30 a 34 anos";"2010";"Branca";"Urbana";"322568"
"Minas Gerais";"Mulheres";"30 a 34 anos";"2010";"Branca";"Rural";"38547"
"Minas Gerais";"Mulheres";"30 a 34 anos";"2010";"Preta";"Urbana";"70126"
"Minas Gerais";"Mulheres";"30 a 34 anos";"2010";"Preta";"Rural";"7679"
"Minas Gerais";"Mulheres";"30 a 34 anos";"2010";"Amarela";"Urbana";"9383"
"Minas Gerais";"Mulheres";"30 a 34 anos";"2010";"Amarela";"Rural";"827"
"Minas Gerais";"Mulheres";"30 a 34 anos";"2010";"Parda";"Urbana";"306873"
"Minas Gerais";"Mulheres";"30 a 34 anos";"2010";"Parda";"Rural";"48353"
"Minas Gerais";"Mulheres";"30 a 34 anos";"2010";"Indígena";"Urbana";"807"
"Minas Gerais";"Mulheres";"30 a 34 anos";"2010";"Indígena";"Rural";"277"
"Minas Gerais";"Mulheres";"30 a 34 anos";"2010";"Sem declaração";"Urbana";"10"
"Minas Gerais";"Mulheres";"30 a 34 anos";"2010";"Sem declaração";"Rural";"-"
"Minas Gerais";"Mulheres";"35 a 39 anos";"2010";"Branca";"Urbana";"294024"
"Minas Gerais";"Mulheres";"35 a 39 anos";"2010";"Branca";"Rural";"38071"
"Minas Gerais";"Mulheres";"35 a 39 anos";"2010";"Preta";"Urbana";"60958"
"Minas Gerais";"Mulheres";"35 a 39 anos";"2010";"Preta";"Rural";"6991"
"Minas Gerais";"Mulheres";"35 a 39 anos";"2010";"Amarela";"Urbana";"7457"
"Minas Gerais";"Mulheres";"35 a 39 anos";"2010";"Amarela";"Rural";"696"
"Minas Gerais";"Mulheres";"35 a 39 anos";"2010";"Parda";"Urbana";"268372"
"Minas Gerais";"Mulheres";"35 a 39 anos";"2010";"Parda";"Rural";"44494"
"Minas Gerais";"Mulheres";"35 a 39 anos";"2010";"Indígena";"Urbana";"797"
"Minas Gerais";"Mulheres";"35 a 39 anos";"2010";"Indígena";"Rural";"249"
"Minas Gerais";"Mulheres";"35 a 39 anos";"2010";"Sem declaração";"Urbana";"7"
"Minas Gerais";"Mulheres";"35 a 39 anos";"2010";"Sem declaração";"Rural";"-"
"Minas Gerais";"Mulheres";"40 a 44 anos";"2010";"Branca";"Urbana";"295271"
"Minas Gerais";"Mulheres";"40 a 44 anos";"2010";"Branca";"Rural";"38127"
"Minas Gerais";"Mulheres";"40 a 44 anos";"2010";"Preta";"Urbana";"58419"
"Minas Gerais";"Mulheres";"40 a 44 anos";"2010";"Preta";"Rural";"6585"
"Minas Gerais";"Mulheres";"40 a 44 anos";"2010";"Amarela";"Urbana";"6675"
"Minas Gerais";"Mulheres";"40 a 44 anos";"2010";"Amarela";"Rural";"659"
"Minas Gerais";"Mulheres";"40 a 44 anos";"2010";"Parda";"Urbana";"252802"
"Minas Gerais";"Mulheres";"40 a 44 anos";"2010";"Parda";"Rural";"42454"
"Minas Gerais";"Mulheres";"40 a 44 anos";"2010";"Indígena";"Urbana";"824"
"Minas Gerais";"Mulheres";"40 a 44 anos";"2010";"Indígena";"Rural";"218"
"Minas Gerais";"Mulheres";"40 a 44 anos";"2010";"Sem declaração";"Urbana";"5"
"Minas Gerais";"Mulheres";"40 a 44 anos";"2010";"Sem declaração";"Rural";"-"
"Minas Gerais";"Mulheres";"45 a 49 anos";"2010";"Branca";"Urbana";"291408"
"Minas Gerais";"Mulheres";"45 a 49 anos";"2010";"Branca";"Rural";"36078"
"Minas Gerais";"Mulheres";"45 a 49 anos";"2010";"Preta";"Urbana";"54727"
"Minas Gerais";"Mulheres";"45 a 49 anos";"2010";"Preta";"Rural";"6303"
"Minas Gerais";"Mulheres";"45 a 49 anos";"2010";"Amarela";"Urbana";"5683"
"Minas Gerais";"Mulheres";"45 a 49 anos";"2010";"Amarela";"Rural";"545"
"Minas Gerais";"Mulheres";"45 a 49 anos";"2010";"Parda";"Urbana";"231667"
"Minas Gerais";"Mulheres";"45 a 49 anos";"2010";"Parda";"Rural";"38928"
"Minas Gerais";"Mulheres";"45 a 49 anos";"2010";"Indígena";"Urbana";"828"
"Minas Gerais";"Mulheres";"45 a 49 anos";"2010";"Indígena";"Rural";"216"
"Minas Gerais";"Mulheres";"45 a 49 anos";"2010";"Sem declaração";"Urbana";"5"
"Minas Gerais";"Mulheres";"45 a 49 anos";"2010";"Sem declaração";"Rural";"-"
"Minas Gerais";"Mulheres";"50 a 54 anos";"2010";"Branca";"Urbana";"257679"
"Minas Gerais";"Mulheres";"50 a 54 anos";"2010";"Branca";"Rural";"32939"
"Minas Gerais";"Mulheres";"50 a 54 anos";"2010";"Preta";"Urbana";"49506"
"Minas Gerais";"Mulheres";"50 a 54 anos";"2010";"Preta";"Rural";"5822"
"Minas Gerais";"Mulheres";"50 a 54 anos";"2010";"Amarela";"Urbana";"4413"
"Minas Gerais";"Mulheres";"50 a 54 anos";"2010";"Amarela";"Rural";"529"
"Minas Gerais";"Mulheres";"50 a 54 anos";"2010";"Parda";"Urbana";"198007"
"Minas Gerais";"Mulheres";"50 a 54 anos";"2010";"Parda";"Rural";"35000"
"Minas Gerais";"Mulheres";"50 a 54 anos";"2010";"Indígena";"Urbana";"772"
"Minas Gerais";"Mulheres";"50 a 54 anos";"2010";"Indígena";"Rural";"158"
"Minas Gerais";"Mulheres";"50 a 54 anos";"2010";"Sem declaração";"Urbana";"4"
"Minas Gerais";"Mulheres";"50 a 54 anos";"2010";"Sem declaração";"Rural";"-"
"Minas Gerais";"Mulheres";"55 a 59 anos";"2010";"Branca";"Urbana";"212547"
"Minas Gerais";"Mulheres";"55 a 59 anos";"2010";"Branca";"Rural";"29561"
"Minas Gerais";"Mulheres";"55 a 59 anos";"2010";"Preta";"Urbana";"39378"
"Minas Gerais";"Mulheres";"55 a 59 anos";"2010";"Preta";"Rural";"5387"
"Minas Gerais";"Mulheres";"55 a 59 anos";"2010";"Amarela";"Urbana";"3495"
"Minas Gerais";"Mulheres";"55 a 59 anos";"2010";"Amarela";"Rural";"425"
"Minas Gerais";"Mulheres";"55 a 59 anos";"2010";"Parda";"Urbana";"156940"
"Minas Gerais";"Mulheres";"55 a 59 anos";"2010";"Parda";"Rural";"31176"
"Minas Gerais";"Mulheres";"55 a 59 anos";"2010";"Indígena";"Urbana";"681"
"Minas Gerais";"Mulheres";"55 a 59 anos";"2010";"Indígena";"Rural";"121"
"Minas Gerais";"Mulheres";"55 a 59 anos";"2010";"Sem declaração";"Urbana";"3"
"Minas Gerais";"Mulheres";"55 a 59 anos";"2010";"Sem declaração";"Rural";"-"
"Minas Gerais";"Mulheres";"60 a 69 anos";"2010";"Branca";"Urbana";"303953"
"Minas Gerais";"Mulheres";"60 a 69 anos";"2010";"Branca";"Rural";"43250"
"Minas Gerais";"Mulheres";"60 a 69 anos";"2010";"Preta";"Urbana";"54561"
"Minas Gerais";"Mulheres";"60 a 69 anos";"2010";"Preta";"Rural";"8028"
"Minas Gerais";"Mulheres";"60 a 69 anos";"2010";"Amarela";"Urbana";"4666"
"Minas Gerais";"Mulheres";"60 a 69 anos";"2010";"Amarela";"Rural";"618"
"Minas Gerais";"Mulheres";"60 a 69 anos";"2010";"Parda";"Urbana";"207653"
"Minas Gerais";"Mulheres";"60 a 69 anos";"2010";"Parda";"Rural";"42516"
"Minas Gerais";"Mulheres";"60 a 69 anos";"2010";"Indígena";"Urbana";"920"
"Minas Gerais";"Mulheres";"60 a 69 anos";"2010";"Indígena";"Rural";"216"
"Minas Gerais";"Mulheres";"60 a 69 anos";"2010";"Sem declaração";"Urbana";"3"
"Minas Gerais";"Mulheres";"60 a 69 anos";"2010";"Sem declaração";"Rural";"-"
"Minas Gerais";"Mulheres";"70 anos ou mais";"2010";"Branca";"Urbana";"300613"
"Minas Gerais";"Mulheres";"70 anos ou mais";"2010";"Branca";"Rural";"36755"
"Minas Gerais";"Mulheres";"70 anos ou mais";"2010";"Preta";"Urbana";"48822"
"Minas Gerais";"Mulheres";"70 anos ou mais";"2010";"Preta";"Rural";"7275"
"Minas Gerais";"Mulheres";"70 anos ou mais";"2010";"Amarela";"Urbana";"3772"
"Minas Gerais";"Mulheres";"70 anos ou mais";"2010";"Amarela";"Rural";"482"
"Minas Gerais";"Mulheres";"70 anos ou mais";"2010";"Parda";"Urbana";"171258"
"Minas Gerais";"Mulheres";"70 anos ou mais";"2010";"Parda";"Rural";"34538"
"Minas Gerais";"Mulheres";"70 anos ou mais";"2010";"Indígena";"Urbana";"885"
"Minas Gerais";"Mulheres";"70 anos ou mais";"2010";"Indígena";"Rural";"162"
"Minas Gerais";"Mulheres";"70 anos ou mais";"2010";"Sem declaração";"Urbana";"5"
"Minas Gerais";"Mulheres";"70 anos ou mais";"2010";"Sem declaração";"Rural";"-"
"Espírito Santo";"Homens";"0 a 4 anos";"2010";"Branca";"Urbana";"42694"
"Espírito Santo";"Homens";"0 a 4 anos";"2010";"Branca";"Rural";"9635"
"Espírito Santo";"Homens";"0 a 4 anos";"2010";"Preta";"Urbana";"5298"
"Espírito Santo";"Homens";"0 a 4 anos";"2010";"Preta";"Rural";"1036"
"Espírito Santo";"Homens";"0 a 4 anos";"2010";"Amarela";"Urbana";"671"
"Espírito Santo";"Homens";"0 a 4 anos";"2010";"Amarela";"Rural";"81"
"Espírito Santo";"Homens";"0 a 4 anos";"2010";"Parda";"Urbana";"54450"
"Espírito Santo";"Homens";"0 a 4 anos";"2010";"Parda";"Rural";"9948"
"Espírito Santo";"Homens";"0 a 4 anos";"2010";"Indígena";"Urbana";"133"
"Espírito Santo";"Homens";"0 a 4 anos";"2010";"Indígena";"Rural";"186"
"Espírito Santo";"Homens";"0 a 4 anos";"2010";"Sem declaração";"Urbana";"1"
"Espírito Santo";"Homens";"0 a 4 anos";"2010";"Sem declaração";"Rural";"-"
"Espírito Santo";"Homens";"5 a 9 anos";"2010";"Branca";"Urbana";"39626"
"Espírito Santo";"Homens";"5 a 9 anos";"2010";"Branca";"Rural";"10375"
"Espírito Santo";"Homens";"5 a 9 anos";"2010";"Preta";"Urbana";"7650"
"Espírito Santo";"Homens";"5 a 9 anos";"2010";"Preta";"Rural";"1422"
"Espírito Santo";"Homens";"5 a 9 anos";"2010";"Amarela";"Urbana";"707"
"Espírito Santo";"Homens";"5 a 9 anos";"2010";"Amarela";"Rural";"130"
"Espírito Santo";"Homens";"5 a 9 anos";"2010";"Parda";"Urbana";"62586"
"Espírito Santo";"Homens";"5 a 9 anos";"2010";"Parda";"Rural";"12194"
"Espírito Santo";"Homens";"5 a 9 anos";"2010";"Indígena";"Urbana";"140"
"Espírito Santo";"Homens";"5 a 9 anos";"2010";"Indígena";"Rural";"189"
"Espírito Santo";"Homens";"5 a 9 anos";"2010";"Sem declaração";"Urbana";"-"
"Espírito Santo";"Homens";"5 a 9 anos";"2010";"Sem declaração";"Rural";"-"
"Espírito Santo";"Homens";"10 a 14 anos";"2010";"Branca";"Urbana";"42448"
"Espírito Santo";"Homens";"10 a 14 anos";"2010";"Branca";"Rural";"11652"
